TYPE=CAN-TRACE-ASCII V=2,0 MANREV=5,162 MANID=128 TTS=0,000001 COLS=9 RECCNT=5500 NEXTREC=1033 DATAFORMAT=I386 TRACETYPE=NET DISPLAYCFG=7 RINGBUFIDX=39 FIRSTREC=39 LASTREC=1032 
Recordindex	Network[Index]	Time	Type	Node	Network-Id	Frame-data	Parameter-Id	Description	Value
890	PLK[0]	4056,148069	WR_REQ	12	1001330	4702000000000000012F 01 01	583	DIG_IN_QUICKSTOP_ENABLE	00000000
891	PLK[0]	4056,148155	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
892	PLK[0]	4056,148159	WR_REQ	12	1001330	47020000000000000143 01 00	583	DIG_IN_QUICKSTOP_ENABLE	00000000
893	PLK[0]	4056,154083	WR_RSP	12	1001331	47020100000000000143 01 00	583	DIG_IN_QUICKSTOP_ENABLE
894	PLK[0]	4056,154086	WR_RSP	12	1001331	4702010000000000012F 01 01	583	DIG_IN_QUICKSTOP_ENABLE
895	PLK[0]	4056,154087	WR_REQ	12	1001330	B1033E06000000000130 01 01	945	POS_LIMIT_SWITCH_PARID	1598
896	PLK[0]	4056,160087	WR_RSP	12	1001331	B1030100000000000130 01 01	945	POS_LIMIT_SWITCH_PARID
897	PLK[0]	4056,160089	WR_REQ	12	1001330	B2033F06000000000131 01 01	946	NEG_LIMIT_SWITCH_PARID	1599
898	PLK[0]	4056,166063	WR_RSP	12	1001331	B2030100000000000131 01 01	946	NEG_LIMIT_SWITCH_PARID
899	PLK[0]	4056,166146	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
900	PLK[0]	4056,166150	WR_REQ	12	1001330	1E030200000000000144 01 00	798	AUT_MSG_MODE_BITS	2
901	PLK[0]	4056,172064	WR_RSP	12	1001331	1E030100000000000144 01 00	798	AUT_MSG_MODE_BITS
902	PLK[0]	4056,178140	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
903	PLK[0]	4056,178146	WR_REQ	12	1001330	A0036400000000000145 01 00	928	MODULO_PERIOD	100
904	PLK[0]	4056,178155	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
905	PLK[0]	4056,178158	WR_REQ	12	1001330	1E030200000000000132 01 01	798	AUT_MSG_MODE_BITS	2
906	PLK[0]	4056,184063	WR_RSP	12	1001331	A0030100000000000145 01 00	928	MODULO_PERIOD
907	PLK[0]	4056,184065	WR_REQ	12	1001330	80000100000000000146 01 00	128	SGEN_SW_END_IGNORE	1
908	PLK[0]	4056,184067	WR_RSP	12	1001331	1E030100000000000132 01 01	798	AUT_MSG_MODE_BITS
909	PLK[0]	4056,190074	WR_RSP	12	1001331	80000100000000000146 01 00	128	SGEN_SW_END_IGNORE
910	PLK[0]	4056,190160	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
911	PLK[0]	4056,190180	WR_REQ	12	1001330	80000000000000000133 01 01	128	SGEN_SW_END_IGNORE	0
912	PLK[0]	4056,196061	WR_RSP	12	1001331	80000100000000000133 01 01	128	SGEN_SW_END_IGNORE
913	PLK[0]	4056,232144	MAN_INF	12	1006012	CFFF0106080000000000 01 00	65487	PLCopen_MC_AxisState	1
914	PLK[0]	4056,232214	MAN_INF	12	1006012	9DFF0600604BA1070000 01 00	65437	McCommand	0x0006
915	PLK[0]	4056,238163	MAN_INF	12	1006012	CFFF0106090000000000 01 01	65487	PLCopen_MC_AxisState	1
916	PLK[0]	4056,238233	MAN_INF	12	1006012	9DFF0600604BA1070000 01 01	65437	McCommand	0x0006
917	PLK[0]	4056,346188	MAN_INF	12	1006012	9DFF0600010000000000 01 00	65437	McCommand	0x0006
918	PLK[0]	4056,358211	MAN_INF	12	1006012	9DFF0600010000000000 01 01	65437	McCommand	0x0006
919	PLK[0]	4056,382259	MAN_INF	12	1006012	9DFF04006CF421060000 01 01	65437	McCommand	0x0004
920	PLK[0]	4056,388154	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
921	PLK[0]	4056,388160	WR_REQ	12	1001330	C3040000000000000134 01 01	1219	ENCOD_POS_DATA_IDX	0
922	PLK[0]	4056,394085	WR_RSP	12	1001331	C3040100000000000134 01 01	1219	ENCOD_POS_DATA_IDX
923	PLK[0]	4056,400178	MAN_INF	12	1006012	96FF0400000000000000 01 01	65430	McAcpDrv	4
924	PLK[0]	4056,400184	RD_REQ	12	1001332	E7030000000000000035 01 01	999	ENCOD_POS_DATA
925	PLK[0]	4056,406058	STATE	12	1000265	B3001800110000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00010001 00000000 00011000
926	PLK[0]	4056,406061	RD_RSP	12	1001333	FFFFAF13000000000035 01 01	65535	ERROR_RESPONSE	
926	PLK[0]	4056,406061	RD_RSP	12	1001333	FFFFAF13000000000035 01 01	180	ERROR_NUMBER	5039
926	PLK[0]	4056,406061	RD_RSP	12	1001333	FFFFAF13000000000035 01 01	181	ERROR_INFO	0
927	PLK[0]	4056,406204	MAN_INF	12	1006012	94FF0400041064C00000 01 01	65428	McCommandEvent	
927	PLK[0]	4056,406204	MAN_INF	12	1006012	94FF0400041064C00000 01 01	65437	McCommand	0x0004
927	PLK[0]	4056,406204	MAN_INF	12	1006012	94FF0400041064C00000 01 01	65427	McEventID	-1067184124
928	PLK[0]	4056,424061	RD_REQ	12	1001332	B7000000000000000036 01 01	183	ERROR_REC
929	PLK[0]	4056,430072	RD_RSP	12	1001333	B700A21B010000000036 01 01	183	ERROR_REC	
929	PLK[0]	4056,430072	RD_RSP	12	1001333	B700A21B010000000036 01 01	180	ERROR_NUMBER	7074
929	PLK[0]	4056,430072	RD_RSP	12	1001333	B700A21B010000000036 01 01	181	ERROR_INFO	1
930	PLK[0]	4056,448059	RD_REQ	12	1001332	B7000000000000000037 01 01	183	ERROR_REC
931	PLK[0]	4056,454068	RD_RSP	12	1001333	B700961B010000000037 01 01	183	ERROR_REC	
931	PLK[0]	4056,454068	RD_RSP	12	1001333	B700961B010000000037 01 01	180	ERROR_NUMBER	7062
931	PLK[0]	4056,454068	RD_RSP	12	1001333	B700961B010000000037 01 01	181	ERROR_INFO	1
932	PLK[0]	4056,472064	RD_REQ	12	1001332	B7000000000000000038 01 01	183	ERROR_REC
933	PLK[0]	4056,478064	RD_RSP	12	1001333	B7006E1B010000000038 01 01	183	ERROR_REC	
933	PLK[0]	4056,478064	RD_RSP	12	1001333	B7006E1B010000000038 01 01	180	ERROR_NUMBER	7022
933	PLK[0]	4056,478064	RD_RSP	12	1001333	B7006E1B010000000038 01 01	181	ERROR_INFO	1
934	PLK[0]	4056,496063	RD_REQ	12	1001332	B7000000000000000039 01 01	183	ERROR_REC
935	PLK[0]	4056,502068	RD_RSP	12	1001333	B7007E1B010000000039 01 01	183	ERROR_REC	
935	PLK[0]	4056,502068	RD_RSP	12	1001333	B7007E1B010000000039 01 01	180	ERROR_NUMBER	7038
935	PLK[0]	4056,502068	RD_RSP	12	1001333	B7007E1B010000000039 01 01	181	ERROR_INFO	1
936	PLK[0]	4056,520068	RD_REQ	12	1001332	B700000000000000003A 01 01	183	ERROR_REC
937	PLK[0]	4056,526056	STATE	12	1000265	B3001800100000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00010000 00000000 00011000
938	PLK[0]	4056,526060	RD_RSP	12	1001333	B700881B01000000003A 01 01	183	ERROR_REC	
938	PLK[0]	4056,526060	RD_RSP	12	1001333	B700881B01000000003A 01 01	180	ERROR_NUMBER	7048
938	PLK[0]	4056,526060	RD_RSP	12	1001333	B700881B01000000003A 01 01	181	ERROR_INFO	1
939	PLK[0]	4279,114258	MAN_INF	11	1006011	9DFF070098BAA2070000 01 01	65437	McCommand	0x0007
940	PLK[0]	4279,114269	MAN_INF	11	1006011	96FF0300000000000000 01 01	65430	McAcpDrv	3
941	PLK[0]	4279,114276	WR_REQ	11	1001326	65040200000005000140 01 01	1125	PIDENT_SUB_MODE	2
942	PLK[0]	4279,120083	WR_RSP	11	1001327	6504000000000F800140 01 01	1125	PIDENT_SUB_MODE
943	PLK[0]	4279,120085	WR_REQ	11	1001326	57040000000005000141 01 01	1111	TUNE_OPTION_BITS	00000000 00000000 00000000 00000000
944	PLK[0]	4279,126060	WR_RSP	11	1001327	5704000000000F800141 01 01	1111	TUNE_OPTION_BITS
945	PLK[0]	4279,126061	WR_REQ	11	1001326	4D040000484205000142 01 01	1101	TUNE_I_MAX_PERCENT	50
946	PLK[0]	4279,132062	WR_RSP	11	1001327	4D04000000000F800142 01 01	1101	TUNE_I_MAX_PERCENT
947	PLK[0]	4279,132064	WR_REQ	11	1001326	4F040000000005000143 01 01	1103	TUNE_S_MAX	0
948	PLK[0]	4279,138064	WR_RSP	11	1001327	4F04000000000F800143 01 01	1103	TUNE_S_MAX
949	PLK[0]	4279,138066	WR_REQ	11	1001326	50040000000005000144 01 01	1104	TUNE_DS_MAX	0
950	PLK[0]	4279,144056	WR_RSP	11	1001327	FFFF3400000000340144 01 01	65535	ERROR_RESPONSE	
950	PLK[0]	4279,144056	WR_RSP	11	1001327	FFFF3400000000340144 01 01	180	ERROR_NUMBER	52
950	PLK[0]	4279,144056	WR_RSP	11	1001327	FFFF3400000000340144 01 01	181	ERROR_INFO	872415232
951	PLK[0]	4279,144188	MAN_INF	11	1006011	94FF0700100864C00000 01 01	65428	McCommandEvent	
951	PLK[0]	4279,144188	MAN_INF	11	1006011	94FF0700100864C00000 01 01	65437	McCommand	0x0007
951	PLK[0]	4279,144188	MAN_INF	11	1006011	94FF0700100864C00000 01 01	65427	McEventID	-1067186160
952	PLK[0]	4292,476216	MAN_INF	11	1006011	9DFF510550DFAB060000 01 01	65437	McCommand	0x0551
953	PLK[0]	35,200776	STATE	11	1000264	B3002002180000000000 03 00	179	STATUS_CYCLIC_BITS	00000000 00011000 00000010 00100000
954	PLK[0]	35,200778	STATE	11	1000264	B3002002180000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011000 00000010 00100000
955	PLK[0]	35,200780	STATE	12	1000265	B3003800100000000000 03 00	179	STATUS_CYCLIC_BITS	00000000 00010000 00000000 00111000
956	PLK[0]	64,180965	MAN_INF	11	1006011	9DFF07000C972C010000 01 01	65437	McCommand	0x0007
957	PLK[0]	64,180977	MAN_INF	11	1006011	96FF0300000000000000 01 01	65430	McAcpDrv	3
958	PLK[0]	64,180983	WR_REQ	11	1001326	65040200000005000145 01 01	1125	PIDENT_SUB_MODE	2
959	PLK[0]	64,186784	WR_RSP	11	1001327	65043400000000340145 01 01	1125	PIDENT_SUB_MODE
960	PLK[0]	64,186786	WR_REQ	11	1001326	57040000000005000146 01 01	1111	TUNE_OPTION_BITS	00000000 00000000 00000000 00000000
961	PLK[0]	64,192781	WR_RSP	11	1001327	57043400000000340146 01 01	1111	TUNE_OPTION_BITS
962	PLK[0]	64,192783	WR_REQ	11	1001326	4D040000484205000147 01 01	1101	TUNE_I_MAX_PERCENT	50
963	PLK[0]	64,198772	WR_RSP	11	1001327	4D043400000000340147 01 01	1101	TUNE_I_MAX_PERCENT
964	PLK[0]	64,198774	WR_REQ	11	1001326	4F0400409C4505000148 01 01	1103	TUNE_S_MAX	5000
965	PLK[0]	64,204776	WR_RSP	11	1001327	4F043400000000340148 01 01	1103	TUNE_S_MAX
966	PLK[0]	64,204778	WR_REQ	11	1001326	50040000FA4405000149 01 01	1104	TUNE_DS_MAX	2000
967	PLK[0]	64,210777	WR_RSP	11	1001327	50043400000000340149 01 01	1104	TUNE_DS_MAX
968	PLK[0]	64,210778	WR_REQ	11	1001326	4E04000048420500014A 01 01	1102	TUNE_V_MAX_PERCENT	50
969	PLK[0]	64,216783	WR_RSP	11	1001327	4E04340000000034014A 01 01	1102	TUNE_V_MAX_PERCENT
970	PLK[0]	64,216785	WR_REQ	11	1001326	600400409C450500014B 01 01	1120	TUNE_A	5000
971	PLK[0]	64,222785	WR_RSP	11	1001327	6004340000000034014B 01 01	1120	TUNE_A
972	PLK[0]	64,222787	WR_REQ	11	1001326	5F040000FA440500014C 01 01	1119	TUNE_KV_MAX	2000
973	PLK[0]	64,228774	WR_RSP	11	1001327	5F04340000000034014C 01 01	1119	TUNE_KV_MAX
974	PLK[0]	64,228776	WR_REQ	11	1001326	58040000C8420500014D 01 01	1112	TUNE_KV_PERCENT	100
975	PLK[0]	64,234805	WR_RSP	11	1001327	5804340000000034014D 01 01	1112	TUNE_KV_PERCENT
976	PLK[0]	64,234807	WR_REQ	11	1001326	5904000000400500014E 01 01	1113	TUNE_RESONANCE_FACTOR	2
977	PLK[0]	64,240776	WR_RSP	11	1001327	5904340000000034014E 01 01	1113	TUNE_RESONANCE_FACTOR
978	PLK[0]	64,240778	WR_REQ	11	1001326	5A04000020410500014F 01 01	1114	TUNE_INERTIA_F_LOWER	10
979	PLK[0]	64,246782	WR_RSP	11	1001327	5A04340000000034014F 01 01	1114	TUNE_INERTIA_F_LOWER
980	PLK[0]	64,246783	WR_REQ	11	1001326	5B040000204205000150 01 01	1115	TUNE_INERTIA_F_UPPER	40
981	PLK[0]	64,252785	WR_RSP	11	1001327	5B043400000000340150 01 01	1115	TUNE_INERTIA_F_UPPER
982	PLK[0]	64,252786	WR_REQ	11	1001326	64040000204205000151 01 01	1124	PIDENT_SIGNAL_TYPE	0
983	PLK[0]	64,258775	WR_RSP	11	1001327	64043400000000340151 01 01	1124	PIDENT_SIGNAL_TYPE
984	PLK[0]	64,258777	WR_REQ	11	1001326	56040900000005000152 01 01	1110	TUNE_SIGNAL_ORDER	9
985	PLK[0]	64,264770	WR_RSP	11	1001327	56043400000000340152 01 01	1110	TUNE_SIGNAL_ORDER
986	PLK[0]	64,264771	WR_REQ	11	1001326	5C040000000005000153 01 01	1116	TUNE_DELAY_TIME	0
987	PLK[0]	64,270775	WR_RSP	11	1001327	5C043400000000340153 01 01	1116	TUNE_DELAY_TIME
988	PLK[0]	64,270777	WR_REQ	11	1001326	61040000000005000154 01 01	1121	PIDENT_SIGNAL_F_START	0
989	PLK[0]	64,276791	WR_RSP	11	1001327	61043400000000340154 01 01	1121	PIDENT_SIGNAL_F_START
990	PLK[0]	64,276793	WR_REQ	11	1001326	62040000000005000155 01 01	1122	PIDENT_SIGNAL_F_STOP	0
991	PLK[0]	64,282784	WR_RSP	11	1001327	62043400000000340155 01 01	1122	PIDENT_SIGNAL_F_STOP
992	PLK[0]	64,282786	WR_REQ	11	1001326	63040000000005000156 01 01	1123	PIDENT_SIGNAL_TIME	0
993	PLK[0]	64,288773	WR_RSP	11	1001327	63043400000000340156 01 01	1123	PIDENT_SIGNAL_TIME
994	PLK[0]	64,288774	WR_REQ	11	1001326	E3031E00000005000157 01 01	995	PIDENT_MODE	30
995	PLK[0]	64,294777	WR_RSP	11	1001327	E3033400000000340157 01 01	995	PIDENT_MODE
996	PLK[0]	64,294779	WR_REQ	11	1001326	E5030401000005000158 01 01	997	CMD_PIDENT	260
997	PLK[0]	64,300792	WR_RSP	11	1001327	E5033400000000340158 01 01	997	CMD_PIDENT
998	PLK[0]	64,300903	MAN_INF	11	1006011	CFFF0306060000000000 01 01	65487	PLCopen_MC_AxisState	3
999	PLK[0]	64,312785	RD_REQ	11	1001328	66040401000005000059 01 01	1126	PIDENT_STATE_BITS
1000	PLK[0]	64,312786	RD_RSP	11	1001329	66040100000000340059 01 01	1126	PIDENT_STATE_BITS	00000000 00000000 00000000 00000001
1001	PLK[0]	64,342784	STATE	11	1000264	B3002002180400000000 03 01	179	STATUS_CYCLIC_BITS	00000100 00011000 00000010 00100000
1002	PLK[0]	64,378775	STATE	11	1000264	B3002003180400000000 03 01	179	STATUS_CYCLIC_BITS	00000100 00011000 00000011 00100000
1003	PLK[0]	64,402805	STATE	11	1000264	B300201B190400000000 03 01	179	STATUS_CYCLIC_BITS	00000100 00011001 00011011 00100000
1004	PLK[0]	64,402921	MAN_INF	11	1006011	CFFF0406060000000000 01 01	65487	PLCopen_MC_AxisState	4
1005	PLK[0]	64,414772	STATE	11	1000264	B3002003190000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011001 00000011 00100000
1006	PLK[0]	64,414776	RD_REQ	11	1001328	B700040100000500005A 01 01	183	ERROR_REC
1007	PLK[0]	64,420773	STATE	11	1000264	B3002003180000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011000 00000011 00100000
1008	PLK[0]	64,420776	RD_RSP	11	1001329	B700A70F4420FCC4005A 01 01	183	ERROR_REC	
1008	PLK[0]	64,420776	RD_RSP	11	1001329	B700A70F4420FCC4005A 01 01	180	ERROR_NUMBER	4007
1008	PLK[0]	64,420776	RD_RSP	11	1001329	B700A70F4420FCC4005A 01 01	181	ERROR_INFO	-990109628
1009	PLK[0]	64,438764	STATE	11	1000264	B3002002180000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011000 00000010 00100000
1010	PLK[0]	64,822787	RD_REQ	11	1001328	6604040100000500005B 01 01	1126	PIDENT_STATE_BITS
1011	PLK[0]	64,822788	RD_RSP	11	1001329	660403000000FCC4005B 01 01	1126	PIDENT_STATE_BITS	00000000 00000000 00000000 00000011
1012	PLK[0]	65,332786	RD_REQ	11	1001328	6604040100000500005C 01 01	1126	PIDENT_STATE_BITS
1013	PLK[0]	65,332787	RD_RSP	11	1001329	660402000000FCC4005C 01 01	1126	PIDENT_STATE_BITS	00000000 00000000 00000000 00000010
1014	PLK[0]	65,338874	MAN_INF	11	1006011	94FF0700021864C00000 01 01	65428	McCommandEvent	
1014	PLK[0]	65,338874	MAN_INF	11	1006011	94FF0700021864C00000 01 01	65437	McCommand	0x0007
1014	PLK[0]	65,338874	MAN_INF	11	1006011	94FF0700021864C00000 01 01	65427	McEventID	-1067182078
1015	PLK[0]	139,912940	MAN_INF	11	1006011	9DFF510550DFAB060000 01 01	65437	McCommand	0x0551
1016	PLK[0]	139,918875	MAN_INF	11	1006011	CFFF0106060000000000 01 01	65487	PLCopen_MC_AxisState	1
1017	PLK[0]	158,296930	MAN_INF	11	1006011	9DFF5105000000000000 01 01	65437	McCommand	0x0551
1018	PLK[0]	161,392983	MAN_INF	11	1006011	9DFF0200000000000000 01 01	65437	McCommand	0x0002
1019	PLK[0]	161,392995	MAN_INF	11	1006011	96FF0300000000000000 01 01	65430	McAcpDrv	3
1020	PLK[0]	161,393001	WR_REQ	11	1001326	5D00020100000500015D 01 01	93	CMD_CONTROLLER	258
1021	PLK[0]	161,398776	WR_RSP	11	1001327	5D0002000000FCC4015D 01 01	93	CMD_CONTROLLER
1022	PLK[0]	161,428774	STATE	11	1000264	B3002002180400000000 03 01	179	STATUS_CYCLIC_BITS	00000100 00011000 00000010 00100000
1023	PLK[0]	161,458806	STATE	11	1000264	B3002003180400000000 03 01	179	STATUS_CYCLIC_BITS	00000100 00011000 00000011 00100000
1024	PLK[0]	161,458936	MAN_INF	11	1006011	CFFF0206060000000000 01 01	65487	PLCopen_MC_AxisState	2
1025	PLK[0]	166,468928	MAN_INF	11	1006011	9DFF0300E55F1A060000 01 01	65437	McCommand	0x0003
1026	PLK[0]	166,468933	MAN_INF	11	1006011	96FF0200000000000000 01 01	65430	McAcpDrv	2
1027	PLK[0]	166,468938	WR_REQ	11	1001326	0C02010100000500015E 01 01	524	CMD_QUICKSTOP	
1028	PLK[0]	166,474772	WR_RSP	11	1001327	0C0202000000FCC4015E 01 01	524	CMD_QUICKSTOP
1029	PLK[0]	166,474874	MAN_INF	11	1006011	CFFF0506060000000000 01 01	65487	PLCopen_MC_AxisState	5
1030	PLK[0]	166,480781	STATE	11	1000264	B3002003180000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011000 00000011 00100000
1031	PLK[0]	166,516774	STATE	11	1000264	B3002002180000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00011000 00000010 00100000
1032	PLK[0]	166,516893	MAN_INF	11	1006011	CFFF0106060000000000 01 01	65487	PLCopen_MC_AxisState	1
